,Unnamed: 0,link,Год постройки,Жилая,Кухня,Общая,Отопление,Парковка,Построен,Район,Срок сдачи,Тип дома,Тип жилья,Тип перекрытий,Цена,Этаж,Мусоропровод_dummy,Лифт_dummy,Авариное,metro_time,Транспорт,Этаж1,Этажей,Доля,Комната,Собственник,Район_<р-н Автозаводский>,Район_<р-н Железнодорожный>,Район_<р-н Кировский>,Район_<р-н Красноглинский>,Район_<р-н Куйбышевский>,Район_<р-н Ленинский>,Район_<р-н Октябрьский>,Район_<р-н Промышленный>,Район_<р-н Самарский>,Район_<р-н Советский>,Тип жилья_<Вторичка>,Тип жилья_<Вторичка Апартаменты>,Тип жилья_<Вторичка Пентхаус>,Тип жилья_<Новостройка>,Тип перекрытий_<Деревянные>,Тип перекрытий_<Железобетонные>,Тип перекрытий_<Смешанные>,Газоснабжение_<Автономное>,Газоснабжение_<Центральное>,Отопление_<Автономная котельная>,Отопление_<Индивидуальный тепловой пункт>,Отопление_<Котел/Квартирное отопление>,Отопление_<Печь>,Отопление_<Центральное>,Транспорт_<В пешей доступности>,Транспорт_<Далеко>,Транспорт_<На транспорте близко>,Комната_<1>,Комната_<2>,Комната_<3>,Комната_<4>,Комната_<5>,Комната_<К>,Комната_<М>,Комната_<С>,Парковка_<Наземная>,Парковка_<Нет инфо>,Парковка_<Подземная>
2592,2592,https://samara.cian.ru/sale/flat/241322788/,,26.0,8.0,45.0,Нет инфо,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Нет инфо,2199000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2593,2593,https://samara.cian.ru/sale/flat/240774520/,1956.0,32.0,8.0,56.0,Центральное,Нет инфо,1956.0,р-н Куйбышевский,,Кирпичный,Вторичка,Деревянные,2150000.0,2 из 4,0,0,0,,Далеко,2.0,4.0,0.5,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2594,2594,https://samara.cian.ru/sale/flat/237549409/,,26.0,8.0,45.0,Нет инфо,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Нет инфо,2199000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2595,2595,https://samara.cian.ru/sale/flat/236321700/,,18.0,8.0,45.0,Нет инфо,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Нет инфо,2199000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2596,2596,https://samara.cian.ru/sale/flat/240639102/,,26.0,8.0,45.0,Нет инфо,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Нет инфо,2199000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2597,2597,https://samara.cian.ru/sale/flat/244817439/,2011.0,30.0,8.0,44.0,Котел/Квартирное отопление,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Железобетонные,2230000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2598,2598,https://samara.cian.ru/sale/flat/243917698/,,32.0,6.0,45.0,Нет инфо,Нет инфо,,р-н Красноглинский,,Нет инфо,Вторичка,Нет инфо,2200000.0,2 из 4,0,0,0,,Далеко,2.0,4.0,0.5,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2599,2599,https://samara.cian.ru/sale/flat/244810576/,1961.0,28.0,6.0,42.0,Центральное,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Деревянные,2200000.0,4 из 4,0,0,0,,Далеко,4.0,4.0,1.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2600,2600,https://samara.cian.ru/sale/flat/244407915/,2013.0,26.0,8.0,45.0,Котел/Квартирное отопление,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Железобетонные,2200000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2601,2601,https://samara.cian.ru/sale/flat/246574062/,1964.0,28.0,6.0,44.0,Центральное,Нет инфо,1964.0,р-н Советский,,Панельный,Вторичка,Железобетонные,2200000.0,1 из 5,0,0,0,3,На транспорте близко,1.0,5.0,0.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2602,2602,https://samara.cian.ru/sale/flat/243313598/,1959.0,31.0,6.0,42.0,Центральное,Нет инфо,,р-н Советский,,Кирпичный,Вторичка,Железобетонные,2200000.0,1 из 5,0,0,0,,Далеко,1.0,5.0,0.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2603,2603,https://samara.cian.ru/sale/flat/242778949/,1957.0,32.0,8.0,56.0,Центральное,Нет инфо,,р-н Куйбышевский,,Кирпичный,Вторичка,Железобетонные,2200000.0,1 из 4,0,0,0,,Далеко,1.0,4.0,0.25,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2604,2604,https://samara.cian.ru/sale/flat/244080260/,1960.0,30.0,5.0,44.0,Центральное,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Деревянные,2200000.0,3 из 4,0,0,0,,Далеко,3.0,4.0,0.75,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2605,2605,https://samara.cian.ru/sale/flat/240855496/,,24.0,8.0,52.0,Нет инфо,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Нет инфо,2200000.0,1 из 5,0,0,0,,Далеко,1.0,5.0,0.2,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2606,2606,https://samara.cian.ru/sale/flat/241507785/,1971.0,32.0,5.0,45.0,Центральное,Нет инфо,,р-н Куйбышевский,,Кирпичный,Вторичка,Железобетонные,2200000.0,3 из 5,0,0,0,,Далеко,3.0,5.0,0.6,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2607,2607,https://samara.cian.ru/sale/flat/243126099/,2011.0,25.0,10.0,44.0,Котел/Квартирное отопление,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Железобетонные,2200000.0,3 из 3,0,0,0,,Далеко,3.0,3.0,1.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2608,2608,https://samara.cian.ru/sale/flat/243939266/,2013.0,26.0,8.0,44.0,Котел/Квартирное отопление,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Железобетонные,2200000.0,1 из 3,0,0,0,,Далеко,1.0,3.0,0.3333333333333333,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2609,2609,https://samara.cian.ru/sale/flat/242167053/,,32.0,8.0,55.0,Нет инфо,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Нет инфо,2200000.0,3 из 5,0,0,0,,Далеко,3.0,5.0,0.6,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2610,2610,https://samara.cian.ru/sale/flat/203942628/,1964.0,27.0,5.0,43.0,Центральное,Нет инфо,,р-н Советский,,Кирпичный,Вторичка,Железобетонные,2230000.0,1 из 5,0,0,0,,Далеко,1.0,5.0,0.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2611,2611,https://samara.cian.ru/sale/flat/243241888/,1957.0,33.0,10.0,56.0,Центральное,Нет инфо,,р-н Промышленный,,Кирпичный,Вторичка,Железобетонные,2200000.0,1 из 4,0,0,0,,Далеко,1.0,4.0,0.25,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2612,2612,https://samara.cian.ru/sale/flat/240820405/,1989.0,28.0,8.0,53.0,Центральное,Нет инфо,,р-н Красноглинский,,Панельный,Вторичка,Деревянные,2200000.0,1 из 2,0,0,0,,Далеко,1.0,2.0,0.5,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2613,2613,https://samara.cian.ru/sale/flat/243274444/,1941.0,33.0,7.0,54.0,Центральное,Нет инфо,,р-н Промышленный,,Кирпичный,Вторичка,Деревянные,2200000.0,2 из 2,0,0,0,4,На транспорте близко,2.0,2.0,1.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2614,2614,https://samara.cian.ru/sale/flat/234045331/,2011.0,25.0,8.0,43.0,Котел/Квартирное отопление,Наземная,,р-н Красноглинский,,Кирпичный,Вторичка,Железобетонные,2200000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2615,2615,https://samara.cian.ru/sale/flat/234910765/,1980.0,30.0,8.0,54.0,Центральное,Нет инфо,1980.0,р-н Красноглинский,,Панельный,Вторичка,Деревянные,2200000.0,1 из 9,0,1,0,,Далеко,1.0,9.0,0.1111111111111111,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2616,2616,https://samara.cian.ru/sale/flat/241324576/,1967.0,24.0,5.0,40.0,Центральное,Нет инфо,1967.0,р-н Промышленный,,Кирпичный,Вторичка,Нет инфо,2200000.0,5 из 5,0,0,0,4,На транспорте близко,5.0,5.0,1.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2617,2617,https://samara.cian.ru/sale/flat/246493788/,2013.0,26.0,8.0,45.0,Котел/Квартирное отопление,Нет инфо,2013.0,р-н Красноглинский,,Кирпичный,Вторичка,Железобетонные,2200000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2618,2618,https://samara.cian.ru/sale/flat/242815330/,1966.0,32.0,6.0,41.0,Центральное,Нет инфо,1966.0,р-н Советский,,Кирпичный,Вторичка,Железобетонные,2230000.0,4 из 5,0,0,0,24,В пешей доступности,4.0,5.0,0.8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2619,2619,https://samara.cian.ru/sale/flat/245497852/,1960.0,,,42.0,Центральное,Нет инфо,1960.0,р-н Кировский,,Кирпичный,Вторичка,Железобетонные,2200000.0,4 из 5,1,0,0,4,На транспорте близко,4.0,5.0,0.8,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2620,2620,https://samara.cian.ru/sale/flat/243275940/,2014.0,27.0,10.0,46.0,Котел/Квартирное отопление,Нет инфо,2014.0,р-н Красноглинский,,Кирпичный,Вторичка,Железобетонные,2200000.0,3 из 3,0,0,0,,Далеко,3.0,3.0,1.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2621,2621,https://samara.cian.ru/sale/flat/245127793/,1969.0,32.0,5.0,45.0,Центральное,Наземная,1969.0,р-н Кировский,,Панельный,Вторичка,Железобетонные,2200000.0,2 из 5,1,0,0,,Далеко,2.0,5.0,0.4,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2622,2622,https://samara.cian.ru/sale/flat/245127403/,2013.0,26.0,8.0,45.0,Котел/Квартирное отопление,Нет инфо,2013.0,р-н Красноглинский,,Кирпичный,Вторичка,Железобетонные,2200000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2623,2623,https://samara.cian.ru/sale/flat/244982193/,2013.0,26.0,8.0,45.0,Котел/Квартирное отопление,Нет инфо,2013.0,р-н Красноглинский,,Кирпичный,Вторичка,Железобетонные,2200000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2624,2624,https://samara.cian.ru/sale/flat/244910860/,2013.0,26.0,8.0,45.0,Котел/Квартирное отопление,Нет инфо,2013.0,р-н Красноглинский,,Кирпичный,Вторичка,Железобетонные,2200000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2625,2625,https://samara.cian.ru/sale/flat/241267409/,2014.0,32.0,10.0,50.0,Котел/Квартирное отопление,Нет инфо,2014.0,р-н Красноглинский,,Кирпичный,Вторичка,Железобетонные,2230000.0,1 из 3,0,0,0,,Далеко,1.0,3.0,0.3333333333333333,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2626,2626,https://samara.cian.ru/sale/flat/242651511/,2013.0,26.0,8.0,45.0,Котел/Квартирное отопление,Нет инфо,2013.0,р-н Красноглинский,,Кирпичный,Вторичка,Железобетонные,2200000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2627,2627,https://samara.cian.ru/sale/flat/242651311/,2013.0,26.0,8.0,45.0,Котел/Квартирное отопление,Нет инфо,2013.0,р-н Красноглинский,,Кирпичный,Вторичка,Железобетонные,2200000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2628,2628,https://samara.cian.ru/sale/flat/242387256/,1964.0,30.0,6.0,43.0,Центральное,Нет инфо,,р-н Кировский,,Кирпичный,Вторичка,Железобетонные,2200000.0,3 из 4,0,0,0,9,На транспорте близко,3.0,4.0,0.75,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2629,2629,https://samara.cian.ru/sale/flat/242213185/,,26.0,8.0,45.0,Нет инфо,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Нет инфо,2200000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2630,2630,https://samara.cian.ru/sale/flat/242143958/,,26.0,8.0,45.0,Нет инфо,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Нет инфо,2200000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2631,2631,https://samara.cian.ru/sale/flat/242120920/,,26.0,8.0,45.0,Нет инфо,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Нет инфо,2200000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2632,2632,https://samara.cian.ru/sale/flat/242047863/,,26.0,8.0,45.0,Нет инфо,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Нет инфо,2200000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2633,2633,https://samara.cian.ru/sale/flat/241938018/,,26.0,8.0,45.0,Нет инфо,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Нет инфо,2200000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2634,2634,https://samara.cian.ru/sale/flat/241908692/,,26.0,8.0,45.0,Нет инфо,Нет инфо,,р-н Красноглинский,,Кирпичный,Вторичка,Нет инфо,2200000.0,2 из 3,0,0,0,,Далеко,2.0,3.0,0.6666666666666666,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2635,2635,https://samara.cian.ru/sale/flat/220632634/,,16.0,18.0,41.0,Нет инфо,Нет инфо,1980.0,р-н Красноглинский,,Нет инфо,Вторичка,Нет инфо,2200000.0,5 из 5,0,0,0,,Далеко,5.0,5.0,1.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2636,2636,https://samara.cian.ru/sale/flat/244817629/,1996.0,33.0,8.0,53.0,Центральное,Нет инфо,,р-н Кировский,,Панельный,Вторичка,Железобетонные,2250000.0,4 из 10,0,1,0,,Далеко,4.0,10.0,0.4,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2637,2637,https://samara.cian.ru/sale/flat/243140756/,1961.0,28.0,5.0,42.0,Центральное,Нет инфо,,р-н Промышленный,,Кирпичный,Вторичка,Железобетонные,2270000.0,1 из 5,0,0,0,,Далеко,1.0,5.0,0.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
